num_a100,num_h100,num_h200,num_gb200,ttff_s,tbf_s,cost,total_time
8,2304,0,0,62.04838361117485,0.0029856461582778446,265.9320673440224,103.01144890274688
32,896,0,0,57.98983469936804,0.0028420823899612205,98.19872792675942,96.98320508963599
48,128,0,0,59.10573684004083,0.01666741788031578,45.34176477822291,287.7827101579733
32,864,0,0,57.98983469936804,0.0028450914121028958,94.76489633254546,97.02448887341977
40,448,0,0,51.029736840040826,0.004660416809018231,59.0259345130464,114.97065545977095
24,1280,0,0,58.388101773781905,0.0025960547515133108,135.37069009056555,94.00597296454453
24,1408,0,0,58.388101773781905,0.002593277192613303,148.78036451458308,93.96786485643642
48,144,0,0,59.10573684004083,0.014756351755957922,45.89556719176361,261.5628829317835
48,160,0,0,59.10573684004083,0.013150680597709992,46.32037367828205,239.53307464062192
16,2048,0,0,58.91438361117485,0.002318283267728586,208.42093787669566,90.72123004441104
24,1536,0,0,58.388101773781905,0.0025911940234382967,162.1955673665285,93.93928377535534
40,480,0,0,58.405736840040824,0.00378297321284553,60.58367591446127,110.3081293202815
32,960,0,0,57.98983469936804,0.0028374531251278744,105.07817583590808,96.91969157612247
48,176,0,0,59.10573684004083,0.01188706826199238,46.94761217234737,222.1963133945763
8,2560,0,0,62.04838361117485,0.002984760514595027,295.41800840823083,102.99929787141862
40,512,0,0,58.405736840040824,0.003497339758500631,62.24243283169395,106.38923832666948
24,1664,0,0,58.388101773781905,0.002589805243988293,175.62039399775324,93.92022972130128
40,624,0,0,57.98983469936804,0.002926103546686459,69.71797769512985,98.13597535990625
32,1024,0,0,57.98983469936804,0.002833981176502864,111.96687554685853,96.87205644098734
48,208,0,0,59.10573684004083,0.009915868532499641,48.22409241195571,195.1514531059359
48,192,0,0,59.10573684004083,0.010823636228869603,47.5833011363102,207.60602590013178
56,0,0,0,887.0225528385051,0.09996811208205296,24.750664268356452,1487.0225528385051
40,640,0,0,57.98983469936804,0.002910132583011413,71.31610847271732,97.91685373828463
48,224,0,0,59.10573684004083,0.009132475677771501,48.87097318303332,184.40330313906583
40,576,0,0,57.98983469936804,0.0030336347555296205,65.41363624589385,99.61130354523443
56,8,0,0,544.8214926977939,0.07502634385022271,29.307430213063526,1144.821492697794
48,240,0,0,59.10573684004083,0.008448519398256988,49.518828742975586,175.01942298412672
32,1152,0,0,57.98983469936804,0.0028293519116695176,125.76505376755823,96.80854292747382
56,16,0,0,332.3128174448766,0.05971740250525789,32.21658735837296,932.3128174448766
40,672,0,0,57.98983469936804,0.0028886065015363525,74.59802371708142,97.6215159004468
48,256,0,0,59.10573684004083,0.007846771416879951,50.16985466490849,166.76344067963376
24,1792,0,0,58.388101773781905,0.0025886479277799565,189.04615336020922,93.90435134292291
56,24,0,0,412.30032030555844,0.06214505626805371,44.046311714628516,1012.3003203055584
56,32,0,0,204.4733248161266,0.05079039866934316,42.208033775352774,804.4733248161266
32,1280,0,0,57.6881017737819,0.0025960547515133116,134.58453540405907,93.30597296454454
16,2304,0,0,58.91438361117485,0.0022935569917907246,233.5430336544616,90.38198553854359
48,288,0,0,58.405736840040824,0.0069378410595805785,51.70961511308708,153.59291617748636
40,704,0,0,57.98983469936804,0.0028747187070363132,77.94261515513924,97.43097535990626
56,40,0,0,80.18834952713814,0.044805977497083246,41.778679957622444,680.1883495271381
56,48,0,0,64.5043647707238,0.039812904578733405,42.982342115033916,610.7374155909461
56,56,0,0,64.5043647707238,0.03411557797263749,42.250560834721284,532.5700945553102
40,768,0,0,57.98983469936804,0.002857954155104123,84.72252173202703,97.2009657073966
48,320,0,0,51.029736840040826,0.006739642505930557,53.45127350984094,143.49763202140807
40,832,0,0,57.98983469936804,0.002848133500421952,91.55933575164332,97.06622632515722
56,64,0,0,60.70573684004082,0.03222076957866116,44.3894192235486,502.77469545927187
8,2880,0,0,62.04838361117485,0.0029839341217219747,332.27806475220876,102.98795976120034
56,72,0,0,60.70573684004082,0.028424729886536017,43.82739340323081,450.693030883315
16,2560,0,0,58.91438361117485,0.002292601054526713,259.40685385824645,90.36887007928135
56,80,0,0,60.70573684004082,0.025939595008676757,44.24259931413492,416.5969803590859
48,352,0,0,51.029736840040826,0.00604734571220613,54.713411242032564,133.99932001150893
56,96,0,0,60.70573684004082,0.021679388453724517,44.45001546187586,358.14694642514115
32,1408,0,0,57.6881017737819,0.002593277192613303,147.89381699324173,93.26786485643642
